
📺｜4K频道,#genre#
湖北卫视,https://live.v1.mk/api/bestv.php?id=hubeiws高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=hbwsH265_4000#https://live.v1.mk/api/ghyx.php?id=HuBeiHD_6000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.115.163:8080/TVOD/88888910/224/3221225740/index.m3u8#http://39.134.115.163:8080/TVOD/88888910/224/3221225699/index.m3u8#http://223.110.242.214:6610/gitv/live1/G_HUBEI-CQ/G_HUBEI-CQ/
吉林卫视,https://live.v1.mk/api/bestv.php?id=jlwshd高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=jlwsH265_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?ProgramID=&encrypt=#https://live.v1.mk/api/ghyx.php?id=JiLinWeiShiHD_6000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240399_1/playlist.m3u8?CONTENTID=00000110240399_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.115.163:8080/TVOD/88888910/224/3221225680/index.m3u8
山东卫视,https://live.v1.mk/api/bestv.php?id=sdws高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=sdwsH265_4000#https://live.v1.mk/api/ghyx.php?id=ShanDongHD_6000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.115.163:8080/TVOD/88888910/224/3221225738/index.m3u8#http://39.134.115.163:8080/TVOD/88888910/224/3221225697/index.m3u8#http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227258/index.m3u8
江西卫视,https://live.v1.mk/api/bestv.php?id=jxws高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=jxwsH265_4000#https://live.v1.mk/api/ghyx.php?id=JiangXiHD_6000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240398_1/playlist.m3u8?CONTENTID=00000110240398_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.115.163:8080/TVOD/88888910/224/3221225746/index.m3u8#http://39.134.115.163:8080/TVOD/88888910/224/3221225705/index.m3u8#http://223.110.242.133:6610/gitv/live1/G_JIANGXI-CQ/G_JIANGXI-CQ/
河南卫视,https://live.v1.mk/api/bestv.php?id=hnwshd高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=hnws35_4000#http://139.9.188.172:5678/sxg.php?id=hnws_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?ProgramID=&encrypt=#https://live.v1.mk/api/ghyx.php?id=HeNanHD_6000#http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227521/index.m3u8
河北卫视,https://live.v1.mk/api/bestv.php?id=hbwshd高清/8000000/mnf.m3u8#http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/hebei/1000/index.m3u8?ProgramID=&encrypt=#https://live.v1.mk/api/ghyx.php?id=HeBeiHD_6000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240317_1/playlist.m3u8?CONTENTID=00000110240317_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.115.163:8080/TVOD/88888910/224/3221225732/index.m3u8#http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227545/index.m3u8
甘肃卫视,https://live.v1.mk/api/bestv.php?id=gswshd高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=gsws_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/gansu/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/TVOD/88888910/224/3221225724/index.m3u8#http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227568/index.m3u8
重庆卫视,https://live.v1.mk/api/bestv.php?id=cqws高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=cqwsH265_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/index.m3u8?ProgramID=&encrypt=#https://live.v1.mk/api/ghyx.php?id=ChongQingHD_6000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240397_1/playlist.m3u8?CONTENTID=00000110240397_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.115.163:8080/TVOD/88888910/224/3221225734/index.m3u8#http://39.134.115.163:8080/TVOD/88888910/224/3221225692/index.m3u8#http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227550/index.m3u8
东南卫视,https://live.v1.mk/api/bestv.php?id=dnwshd高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=dnwsfjwsH265_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r1/2018/bestv/dnws/1000/index.m3u8?ProgramID=&encrypt=#https://live.v1.mk/api/ghyx.php?id=FuJianHD_6000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240588_1/playlist.m3u8?CONTENTID=00000110240588_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.115.163:8080/TVOD/88888910/224/3221225657/index.m3u8#http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227553/index.m3u8
云南卫视,https://live.v1.mk/api/bestv.php?id=ynwshd高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=ynws_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_x/2018/SD/yunnan/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/TVOD/88888910/224/3221225664/index.m3u8#http://223.110.243.152/ott.js.chinamobile.com/PLTV/3/224/3221227571/index.m3u8
贵州卫视,https://live.v1.mk/api/bestv.php?id=gzwshd高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=gzwsH265_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd-guizhouwssd-600/index.m3u8?ProgramID=&encrypt=#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240318_1/playlist.m3u8?CONTENTID=00000110240318_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.115.163:8080/TVOD/88888910/224/3221225728/index.m3u8#http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227551/index.m3u8
海南卫视,https://live.v1.mk/api/bestv.php?id=hainanwshd高清/8000000/mnf.m3u8#http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?ProgramID=&encrypt=#https://live.v1.mk/api/ghyx.php?id=LvYouWeiShiHD_6000#http://223.110.236.13/ott.js.chinamobile.com/PLTV/3/224/3221228101/index.m3u8
欢笑剧场4k,https://live.v1.mk/api/bestv.php?id=hxjc4k/15000000/mnf.m3u8
欢笑剧场,https://live.v1.mk/api/bestv.php?id=hxjc高清/8000000/mnf.m3u8#http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hxjchd/4000000/mnf.m3u8
快乐垂钓,https://live.v1.mk/api/bestv.php?id=klcd高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=fyzqklcdHDH265_4000
金鹰纪实,https://live.v1.mk/api/bestv.php?id=jyjs高清/8000000/mnf.m3u8#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240303_1/playlist.m3u8?CONTENTID=00000110240303_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
戏曲精选,https://live.v1.mk/api/bestv.php?id=xqjx高清/8000000/mnf.m3u8
东方影视,https://live.v1.mk/api/bestv.php?id=dfyshd高清/8000000/mnf.m3u8#http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dsjpdhd/4000000/mnf.m3u8
五星体育,https://live.v1.mk/api/bestv.php?id=wxtyhd高清/8000000/mnf.m3u8#http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
全纪实,https://live.v1.mk/api/bestv.php?id=qjshd高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=qjs-HDH265_4000#http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/qjshd/4000000/mnf.m3u8
新视觉,https://live.v1.mk/api/bestv.php?id=xsjhd高清/8000000/mnf.m3u8#http://139.9.188.172:5678/sxg.php?id=ycxsjH265_4000#http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/xsjhd/4000000/mnf.m3u8#http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
中国教育-1,https://live.v1.mk/api/bestv.php?id=zgjy1t高清/8000000/mnf.m3u8
中国教育-4,https://live.v1.mk/api/bestv.php?id=zgjy4hd高清/8000000/mnf.m3u8
卡酷少儿,https://live.v1.mk/api/bestv.php?id=kkse高清/8000000/mnf.m3u8#http://39.134.115.163:8080/TVOD/88888910/224/3221225677/index.m3u8#https://downlive.brtvcloud.com/brtv8kapptv/brtv8kappkaku.m3u8
纪实科教,https://live.v1.mk/api/bestv.php?id=dajs高清/8000000/mnf.m3u8
茶频道,https://live.v1.mk/api/bestv.php?id=cpdhdavs高清/8000000/mnf.m3u8
足球高清,https://live.v1.mk/api/bestv.php?id=zqpd高清/8000000/mnf.m3u8
炫动卡通,https://live.v1.mk/api/bestv.php?id=hhxd高清/8000000/mnf.m3u8#http://39.134.115.163:8080/TVOD/88888910/224/3221225720/index.m3u8
CHC家庭电影,http://139.9.188.172:5678/sxg.php?id=jbtygqCHCjtyyH265_4000
CHC动作电影,http://139.9.188.172:5678/sxg.php?id=gef.wqCHCdzdyH265_4000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CHC高清电影,http://139.9.188.172:5678/sxg.php?id=lnwsCHC-HDH265_4000#https://live.v1.mk/api/ghyx.php?id=CHCHD2_6000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
4K超高清电影,http://139.9.188.172:5678/sxg.php?id=emdy4k_8000
CCTV风云音乐,http://139.9.188.172:5678/sxg.php?id=fyyy_4000
CCTV兵器科教,http://139.9.188.172:5678/sxg.php?id=bqkj_4000
CCTV世界地理,http://139.9.188.172:5678/sxg.php?id=sjdl_4000#http://139.9.188.172:5678/sxg.php?id=yscq4kH265_4000
陕西卫视,http://139.9.188.172:5678/sxg.php?id=sxws_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_w/2018/SD/shan3xi/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/TVOD/88888910/224/3221225729/index.m3u8#http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227583/index.m3u8
山西卫视,http://139.9.188.172:5678/sxg.php?id=sxws42_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_w/2018/SD/shanxi/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/TVOD/88888910/224/3221225730/index.m3u8#http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227559/index.m3u8
内蒙古卫视,http://139.9.188.172:5678/sxg.php?id=nmgws_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_w/2018/SD/neimeng/1000/index.m3u8?ProgramID=&encrypt=#http://39.134.115.163:8080/TVOD/88888910/224/3221225667/index.m3u8#http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227557/index.m3u8
四海钓鱼,http://139.9.188.172:5678/sxg.php?id=shdy_4000#http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r4/peoplecn/shdiaoyu/1200/index.m3u8?ProgramID=&encrypt=
国防军事,http://139.9.188.172:5678/sxg.php?id=gfjs_4000
摄影,http://139.9.188.172:5678/sxg.php?id=sy_4000
早期教育,http://139.9.188.172:5678/sxg.php?id=zqjy_4000
中国教育4,http://139.9.188.172:5678/sxg.php?id=zhms_4000#https://live.v1.mk/api/ghyx.php?id=CETV4HD_2000
家庭理财,http://139.9.188.172:5678/sxg.php?id=jtlcH264_4000
中国教育1,http://139.9.188.172:5678/sxg.php?id=CETV-1H264_4000#https://live.v1.mk/api/ghyx.php?id=CETV1HD_6000#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240302_1/playlist.m3u8?CONTENTID=00000110240302_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.115.163:8080/TVOD/88888910/224/3221225661/index.m3u8#http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227560/index.m3u8
都市剧场,http://139.9.188.172:5678/sxg.php?id=yxfydsjcHDH265_4000#https://live.v1.mk/api/ghyx.php?id=DuShiJuChangHD_6000#http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dsjchd/4000000/mnf.m3u8
生活时尚,http://139.9.188.172:5678/sxg.php?id=shssH265_4000#http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/shsshd/4000000/mnf.m3u8
SCTV-7hd,http://139.9.188.172:5678/sxg.php?id=SCTV-7-_4000
峨眉电影,http://139.9.188.172:5678/sxg.php?id=emdygqH265_4000
CCTV1综合HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/2500/index.m3u8?ProgramID=&encrypt=
CCTV2财经HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/3000/index.m3u8?ProgramID=&encrypt=
CCTV3综艺HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?&ProgramID=&encrypt=
CCTV4中文国际HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/3000/index.m3u8?ProgramID=&encrypt=
CCTV5体育HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/cctv/cctv5hdnew/2500/index.m3u8?ProgramID=&encrypt=
CCTV5+体育赛事HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/2500/index.m3u8?ProgramID=&encrypt=
CCTV6电影HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/cctv6hd/2000/index.m3u8?ProgramID=&encrypt=
CCTV7国防军事HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv7hd/51/index.m3u8?ProgramID=&encrypt=
CCTV8电视剧HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/cctv8hd/2000/index.m3u8?ProgramID=&encrypt=
CCTV9纪录HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/51/index.m3u8?ProgramID=&encrypt=
CCTV10科教HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?ProgramID=&encrypt=
CCTV11戏曲HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?ProgramID=&encrypt=
CCTV12社会与法HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?ProgramID=&encrypt=
CCTV13新闻,http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/2000/index.m3u8?ProgramID=&encrypt=
CCTV14少儿HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?ProgramID=&encrypt=
CCTV15音乐HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?&ProgramID=&encrypt=
CCTV17农村农业HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/51/index.m3u8?ProgramID=&encrypt=
CGTN,http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/1000/index.m3u8?ProgramID=&encrypt=#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240365_1/playlist.m3u8?CONTENTID=00000110240365_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240366_1/playlist.m3u8?CONTENTID=00000110240366_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240367_1/playlist.m3u8?CONTENTID=00000110240367_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240368_1/playlist.m3u8?CONTENTID=00000110240368_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240369_1/playlist.m3u8?CONTENTID=00000110240369_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://113.62.253.22/live.aishang.ctlcdn.com/00000110240370_1/playlist.m3u8?CONTENTID=00000110240370_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://223.110.236.13/ott.js.chinamobile.com/PLTV/3/224/3221228095/index.m3u8
CGTN纪录,http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?ProgramID=&encrypt=#http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227574/index.m3u8
CGTN阿拉伯语,http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_v/SD/cctv/alabo/1000/index.m3u8?ProgramID=&encrypt=
CGTN法语,http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?ProgramID=&encrypt=
CGTN西班牙语,http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?ProgramID=&encrypt=
CGTN俄语,http://39.136.172.2/hlsztemgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?ProgramID=&encrypt=
中国教育1台HD,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r3/cctv/cetv1hd/600/index.m3u8?ProgramID=&encrypt=
中国教育2台,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r3/cnr/cetv2/600/index.m3u8?ProgramID=&encrypt=
中国教育3台,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r3/cnr/cetv3/600/index.m3u8?ProgramID=&encrypt=
中国教育4台,http://39.136.172.2/hlsztemgsplive.miguvideo.com/wd_r3/cnr/cetv4/600/index.m3u8?ProgramID=&encrypt=
